t,forward,zero_rate,discount
24.85,0.0296431266977412,0.03145781221140353,0.4576151950722255
24.900000000000002,0.029650396190613677,0.031454175873328466,0.4569373536350479
24.950000000000003,0.029655812813306832,0.03145056682129336,0.45626037154459537
25.000000000000004,0.029659376565820666,0.03144698118584159,0.4555842901637114
25.05,0.02966108744815518,0.03144341512841045,0.454909150605461
25.1,0.02965795749982886,0.03143986369696522,0.45423500677773204
25.150000000000002,0.029636612888840688,0.031436303207126884,0.45356212639371063
25.200000000000003,0.029595442910477585,0.031432694827774665,0.45289095058683493
25.250000000000004,0.029534447564739545,0.031428999585247495,0.45222192301139463
25.3,0.029453626851626585,0.031425178813976516,0.45155548469133694
25.35,0.029352980771138685,0.03142119415344664,0.4508920740436029
25.400000000000002,0.029290920413199542,0.031417041934292775,0.45023173363575214
25.450000000000003,0.029262223234943596,0.031412836678859385,0.44957315380333013
25.500000000000004,0.029233584921206923,0.0314085917033571,0.44891618078376994
25.55,0.029205005471989526,0.031404307356170925,0.4482608090276421
25.6,0.029176484887291403,0.03139998398296408,0.4476070330062789
25.650000000000002,0.029148023167112548,0.03139562192670455,0.4469548472116843
25.700000000000003,0.02911962031145297,0.031391221527691325,0.44630424615644426
25.750000000000004,0.029091276320312665,0.031386783123580286,0.44565522437363725
25.8,0.029062991193691632,0.03138230704940983,0.4450077764167458
25.85,0.029034764931589872,0.03137779363762618,0.444361896859568
25.900000000000002,0.029006597534007385,0.031373243218108415,0.4437175802961296
25.950000000000003,0.02897848900094417,0.03136865611819317,0.44307482134059667
26.000000000000004,0.02895043933240023,0.03136403266269914,0.44243361462718817
26.05,0.028922448528375565,0.03135937317395118,0.44179395481008976
26.1,0.02889451658887017,0.03135467797180424,0.4411558365633673
26.150000000000002,0.02886664351388405,0.03134994737366694,0.44051925458088137
26.200000000000003,0.0288388293034172,0.03134518169452497,0.4398842035762014
26.250000000000004,0.028811073957469627,0.0313403812469641,0.4392506782825211
26.3,0.028783377476041327,0.031335546341193024,0.4386186734525741
26.35,0.0287557398591323,0.031330677285065923,0.4379881838585491
26.400000000000002,0.02872816110674254,0.03132577438410474,0.4373592042920069
26.450000000000003,0.02870064121887206,0.03132083794152123,0.43673172956379686
26.500000000000004,0.02867318019552085,0.031315868258238774,0.4361057545039737
26.55,0.028645778036688916,0.0313108656329139,0.43548127396171554
26.6,0.028618434742376252,0.03130583036195759,0.4348582828052412
26.650000000000002,0.028591150312582865,0.031300762739556356,0.434236775921729
26.700000000000003,0.028563924747308747,0.03129566305769309,0.4336167482172352
26.750000000000004,0.028536758046553905,0.03129053160616759,0.43299819461661326
26.8,0.028509650210318337,0.03128536867261702,0.4323811100634331
26.85,0.028482601238602037,0.031280174542535955,0.43176548951990107
26.900000000000002,0.028455611131405014,0.031274949499296344,0.4311513279667804
26.950000000000003,0.028428679888727264,0.03126969382416721,0.4305386204033117
27.000000000000004,0.028401807510568786,0.03126440779633406,0.429927361847134
27.05,0.02837499399692958,0.03125909169291824,0.42931754733420596
27.1,0.028348239347809653,0.03125374578899587,0.42870917191872815
27.150000000000002,0.028321543563208994,0.031248370357616746,0.4281022306730649
27.200000000000003,0.02829490664312761,0.031242965669822948,0.427496718687667
27.250000000000004,0.028268328587565495,0.031237531994667254,0.4268926310709944
27.3,0.028241809396522658,0.03123206959923136,0.4262899629494398
27.35,0.028215349069999094,0.031226578748643888,0.4256887094672523
27.400000000000002,0.028188947607994803,0.031221059706098224,0.42508886578646116
27.450000000000003,0.02816260501050978,0.031215512732870133,0.4244904270868006
27.500000000000004,0.028136321277544035,0.031209938088335186,0.42389338856563435
27.55,0.028110096409097566,0.03120433602998602,0.42329774543788085
27.6,0.028083930405170366,0.031198706813449373,0.4227034929359386
27.650000000000002,0.02805782326576244,0.03119305069250297,0.4221106263096125
27.700000000000003,0.028031774990873785,0.031187367919092213,0.4215191408260394
27.750000000000004,0.028005785580504403,0.031181658743346663,0.4209290317696154
27.8,0.027979855034654298,0.03117592341359641,0.4203402944419221
27.85,0.027953983353323466,0.031170162176388173,0.41975292416165444
27.900000000000002,0.027928170536511903,0.031164375276501354,0.41916691626454783
27.950000000000003,0.027902416584219616,0.031158562956963766,0.41858226610330673
28.000000000000004,0.027876721496446603,0.03115272545906732,0.41799896904753253
28.05,0.027851085273192862,0.0311468630223835,0.4174170204836523
28.1,0.027825507914458394,0.031140975884778634,0.41683641581484804
28.150000000000002,0.0277999894202432,0.03113506428242907,0.4162571504609856
28.200000000000003,0.027774529790547276,0.031129128449836143,0.415679219858545
28.250000000000004,0.027749129025370627,0.031123168619841,0.41510261946055
28.3,0.027723787124713253,0.031117185023639284,0.41452734473649844
28.35,0.02769850408857515,0.031111177890795594,0.41395339117229346
28.400000000000002,0.027673279916956322,0.0311051474492579,0.41338075427017407
28.450000000000003,0.027648114609856764,0.03109909392537174,0.4128094295486465
28.500000000000004,0.027623008167276482,0.031093017543894222,0.4122394125424166
28.55,0.027597960589215473,0.03108691852800802,0.4116706988023206
28.6,0.027572971875673737,0.031080797099335047,0.41110328389525896
28.650000000000002,0.027548042026651273,0.031074653477950142,0.41053716340412794
